label,img_distance,anomaly_score,z_distance
0,0.03819234296679497,0.04502692073583603,0.01130541693419218
0,0.03439684957265854,0.042871661484241486,0.005549118388444185
0,0.04151497036218643,0.048163801431655884,0.003473439486697316
0,0.1241772249341011,0.1784014105796814,0.025692040100693703
0,0.05032570660114288,0.05984571948647499,0.006660341285169125
0,0.03567228838801384,0.044819705188274384,0.007366901263594627
0,0.07254485040903091,0.0845424085855484,0.010357879102230072
0,0.07453799247741699,0.08520552515983582,0.006014866754412651
0,0.0662517249584198,0.07906481623649597,0.014836682938039303
0,0.05109067261219025,0.05992114543914795,0.016188232228159904
0,0.06403602659702301,0.07492804527282715,0.006776846945285797
0,0.1044018417596817,0.12400105595588684,0.026971453800797462
0,0.11629856377840042,0.1443081647157669,0.03938554972410202
0,0.07624871283769608,0.09035062789916992,0.007838895544409752
0,0.01929570361971855,0.02652599848806858,0.0026898637879639864
0,0.04238871857523918,0.04955229163169861,0.0047369543462991714
0,0.04258771613240242,0.057587455958127975,0.008383854292333126
0,0.04427945241332054,0.06513464450836182,0.009151587262749672
0,0.047960951924324036,0.06526917964220047,0.006308597046881914
0,0.035094305872917175,0.044182926416397095,0.005670776125043631
0,0.03495141118764877,0.04264027625322342,0.023639682680368423
0,0.030237266793847084,0.038094744086265564,0.021123111248016357
0,0.05472322180867195,0.0666813850402832,0.005089420359581709
0,0.1627938151359558,0.18761131167411804,0.04775648191571236
0,0.015616297721862793,0.01987481117248535,0.000617381592746824
0,0.14073613286018372,0.15223398804664612,0.003046055557206273
0,0.05605240538716316,0.06932158023118973,0.005267276428639889
0,0.10582630336284637,0.12436363846063614,0.01304919645190239
0,0.09313972294330597,0.10572969913482666,0.005298761185258627
0,0.10749410092830658,0.12097200751304626,0.028354348614811897
0,0.102762371301651,0.12857070565223694,0.03234761953353882
0,0.05800033360719681,0.06898309290409088,0.009598463773727417
0,0.1512300968170166,0.19628745317459106,0.026784276589751244
0,0.059006743133068085,0.06926539540290833,0.00276435655541718
0,0.15619146823883057,0.18762633204460144,0.10137074440717697
0,0.04923248291015625,0.06469535082578659,0.0015253664460033178
0,0.15890207886695862,0.18201681971549988,0.028893129900097847
0,0.035738177597522736,0.04117436334490776,0.011264249682426453
0,0.04073678329586983,0.047206684947013855,0.0037925727665424347
0,0.12609179317951202,0.16523966193199158,0.01845112070441246
0,0.048477768898010254,0.05550001934170723,0.003015821101143956
0,0.034587353467941284,0.04352504387497902,0.005328872241079807
0,0.06641499698162079,0.07579033821821213,0.007674399297684431
0,0.06911586225032806,0.07782004773616791,0.003540581092238426
0,0.05991949886083603,0.06679236888885498,0.009776785969734192
0,0.1556021124124527,0.17910978198051453,0.09339725226163864
0,0.05367223918437958,0.06365180015563965,0.021211203187704086
0,0.06208665668964386,0.07138113677501678,0.00749008497223258
0,0.015795685350894928,0.020137622952461243,0.0006405661697499454
0,0.04382855072617531,0.05012856796383858,0.0027983179315924644
0,0.04010690748691559,0.052398040890693665,0.004012683406472206
0,0.04005824401974678,0.052112024277448654,0.003955082967877388
0,0.04906211420893669,0.06296878308057785,0.005901444237679243
0,0.03368563950061798,0.044293519109487534,0.0038583509158343077
0,0.040903374552726746,0.04834549129009247,0.004950476344674826
0,0.06984125077724457,0.10307574272155762,0.009114762768149376
0,0.11727043986320496,0.13984492421150208,0.020354125648736954
0,0.05260062217712402,0.061527419835329056,0.01383349858224392
0,0.023177683353424072,0.02793121710419655,0.0012133370619267225
0,0.024683689698576927,0.02793300151824951,0.001012572436593473
0,0.033547788858413696,0.04420208930969238,0.013570706360042095
0,0.038090385496616364,0.04885130375623703,0.002778308931738138
0,0.089139923453331,0.10078888386487961,0.012273547239601612
0,0.07041779905557632,0.07921896129846573,0.003630689112469554
0,0.054105572402477264,0.06272255629301071,0.02029385045170784
0,0.015311086550354958,0.01860620081424713,0.002420532749965787
0,0.030595846474170685,0.03843560814857483,0.02130937948822975
0,0.3221978545188904,0.37260520458221436,0.055065155029296875
0,0.05112353712320328,0.07443033903837204,0.015302102081477642
0,0.04679384082555771,0.05451839789748192,0.0044373199343681335
0,0.05669387802481651,0.07018474489450455,0.004002663306891918
0,0.06109823286533356,0.0692879855632782,0.0035595279186964035
0,0.04769112542271614,0.055239200592041016,0.004240740556269884
0,0.029789309948682785,0.0366317518055439,0.008241048082709312
0,0.05590908229351044,0.06783252954483032,0.006005018018186092
0,0.028592549264431,0.03984920307993889,0.008860570378601551
0,0.03668205812573433,0.043121203780174255,0.004962050821632147
0,0.05946154147386551,0.07033336162567139,0.0030870100017637014
0,0.12158869206905365,0.15017767250537872,0.03873090073466301
0,0.11771547794342041,0.137761652469635,0.023652667179703712
0,0.045882564038038254,0.058888357132673264,0.00575398001819849
0,0.08923827856779099,0.11205709725618362,0.010267941281199455
0,0.09026352316141129,0.11361493915319443,0.010390550829470158
0,0.05063971132040024,0.05996008589863777,0.0059255133382976055
0,0.14817757904529572,0.17199698090553284,0.03446674346923828
0,0.043588295578956604,0.05536048114299774,0.008661993779242039
0,0.06948345899581909,0.10484278202056885,0.017024097964167595
0,0.06085645779967308,0.07770445942878723,0.013795649632811546
0,0.09071741998195648,0.10894301533699036,0.02395649440586567
0,0.023910898715257645,0.02921074442565441,0.0017800922505557537
0,0.145684152841568,0.1685018688440323,0.03211675211787224
0,0.02490110509097576,0.028458228334784508,0.0015658535994589329
