label,img_distance,anomaly_score,z_distance
0,0.03986203670501709,0.051796186715364456,0.06644535809755325
0,0.04154577851295471,0.05275338888168335,0.04620271548628807
0,0.06703220307826996,0.08573854714632034,0.08568263798952103
0,0.023184265941381454,0.02879961207509041,0.026326367631554604
0,0.01763242483139038,0.02297309786081314,0.03654007241129875
0,0.03476756066083908,0.042840782552957535,0.05247611925005913
0,0.03176705911755562,0.042666271328926086,0.04759405925869942
0,0.020677562803030014,0.02634083479642868,0.03349146619439125
0,0.032149650156497955,0.04324518144130707,0.048777393996715546
0,0.03802698850631714,0.04845680296421051,0.07113528251647949
0,0.03939638286828995,0.05261092633008957,0.062266092747449875
0,0.05171103775501251,0.07716408371925354,0.07004257291555405
0,0.02074851281940937,0.02857520990073681,0.06572971493005753
0,0.10711981356143951,0.13259224593639374,0.09835440665483475
0,0.07500496506690979,0.09388776123523712,0.08758161216974258
0,0.05065242201089859,0.06217213347554207,0.04806508868932724
0,0.05997374653816223,0.07560679316520691,0.06345000863075256
0,0.040449392050504684,0.050487346947193146,0.05552087724208832
0,0.03598691150546074,0.04796242713928223,0.0512281134724617
0,0.022262360900640488,0.02912967838346958,0.049916189163923264
0,0.03632042184472084,0.04860296845436096,0.05212417617440224
0,0.047938816249370575,0.06721701472997665,0.08333335816860199
0,0.0783437192440033,0.11080032587051392,0.11235935240983963
0,0.03889123350381851,0.05162103474140167,0.06375475227832794
0,0.05457668751478195,0.07121562957763672,0.05828692391514778
0,0.04782683029770851,0.05948779359459877,0.08134794235229492
0,0.10951267927885056,0.1681247353553772,0.1681475043296814
0,0.05178764462471008,0.06630534678697586,0.05756629258394241
0,0.022203907370567322,0.02993987873196602,0.05294100195169449
0,0.015119926072657108,0.01994696632027626,0.0378582701086998
0,0.04646581411361694,0.06646742671728134,0.08894244581460953
0,0.06228133291006088,0.08053266257047653,0.09850789606571198
0,0.03916237875819206,0.05134986713528633,0.06744790822267532
0,0.0939745306968689,0.13396896421909332,0.07240089029073715
0,0.034902870655059814,0.04566511884331703,0.08988719433546066
0,0.040793318301439285,0.05894133448600769,0.047325752675533295
0,0.043181270360946655,0.05822782963514328,0.04064752534031868
0,0.04744682461023331,0.06489261984825134,0.05667462199926376
0,0.041841015219688416,0.05603998154401779,0.04248323291540146
0,0.04982276260852814,0.06482240557670593,0.09009704738855362
0,0.059687163680791855,0.09315598011016846,0.10719539225101471
0,0.0474405437707901,0.06670515239238739,0.08012975752353668
0,0.017341408878564835,0.02396237850189209,0.04885643720626831
0,0.10226152837276459,0.1251424252986908,0.10386954247951508
0,0.06424887478351593,0.08726547658443451,0.10215616226196289
0,0.04175473749637604,0.05015900358557701,0.02840885892510414
0,0.12374064326286316,0.1562480926513672,0.11923805624246597
0,0.06685194373130798,0.08540859818458557,0.08631138503551483
0,0.04606911540031433,0.06177721917629242,0.06293311715126038
0,0.04376201331615448,0.05639944598078728,0.11982831358909607
0,0.04095570743083954,0.05192001909017563,0.059410203248262405
0,0.017575878649950027,0.02443399280309677,0.049284953624010086
0,0.021475452929735184,0.026676760986447334,0.024944968521595
0,0.03453117981553078,0.04243975877761841,0.051915958523750305
0,0.03146859258413315,0.04157327860593796,0.04379259794950485
0,0.06583304703235626,0.09000328183174133,0.10303262621164322
0,0.04837988317012787,0.06092525273561478,0.0854327380657196
0,0.021587563678622246,0.027414321899414062,0.05167534574866295
0,0.03194395452737808,0.04242177680134773,0.044734954833984375
0,0.035532690584659576,0.04696369543671608,0.06067147105932236
0,0.037826426327228546,0.049708571285009384,0.045642636716365814
0,0.030249271541833878,0.0469231978058815,0.11530843377113342
0,0.07608431577682495,0.1008889228105545,0.06013220548629761
0,0.10714753717184067,0.1326289176940918,0.09819310903549194
0,0.07359910011291504,0.09080435335636139,0.0927630141377449
0,0.05064781382679939,0.06221849471330643,0.04868757724761963
0,0.11343221366405487,0.1457967311143875,0.10992889106273651
0,0.0658576563000679,0.09183591604232788,0.05756717547774315
0,0.04966477304697037,0.06482044607400894,0.0780479684472084
0,0.05229732394218445,0.06737007200717926,0.06856641918420792
0,0.05995804816484451,0.07550458610057831,0.06368590146303177
0,0.057016897946596146,0.08358527719974518,0.1534213274717331
0,0.043275270611047745,0.05589349567890167,0.08484472334384918
0,0.05609844624996185,0.07554450631141663,0.1200651153922081
0,0.05173664540052414,0.06487301737070084,0.08000712096691132
0,0.04022930562496185,0.04991890490055084,0.07233242690563202
0,0.03631652146577835,0.04790929704904556,0.087654247879982
0,0.03694453835487366,0.04882001876831055,0.09008823335170746
0,0.08787429332733154,0.13799947500228882,0.09194207191467285
0,0.04801103472709656,0.06739942729473114,0.08432149887084961
0,0.03875520080327988,0.05150386318564415,0.06315290182828903
0,0.047893404960632324,0.05959155410528183,0.0819079726934433
0,0.10731349140405655,0.16331934928894043,0.19241948425769806
0,0.05062466114759445,0.06451618671417236,0.057567112147808075
0,0.023491572588682175,0.0315188504755497,0.04872657731175423
0,0.014688011258840561,0.019700907170772552,0.037129539996385574
0,0.03456079214811325,0.04348316043615341,0.05508928745985031
0,0.061791256070137024,0.07991771399974823,0.09819594770669937
0,0.03638856112957001,0.048426076769828796,0.04670204222202301
0,0.03820784389972687,0.049056537449359894,0.11885535717010498
0,0.053635649383068085,0.06786016374826431,0.08230860531330109
0,0.0191107876598835,0.023890919983386993,0.03291155397891998
0,0.043181777000427246,0.058161795139312744,0.040959328413009644
0,0.04219156503677368,0.05571308732032776,0.03577917441725731
0,0.06896083801984787,0.09923271089792252,0.10591214895248413
0,0.05367462709546089,0.08065399527549744,0.0760907381772995
0,0.058674007654190063,0.08481979370117188,0.08174708485603333
0,0.047298312187194824,0.06640495359897614,0.07970109581947327
0,0.03868095204234123,0.04892683029174805,0.05445446819067001
0,0.04699224978685379,0.05561326444149017,0.08025993406772614
0,0.09962736815214157,0.14363376796245575,0.11030629277229309
0,0.07845290750265121,0.10625595599412918,0.10335077345371246
0,0.01915438286960125,0.025679590180516243,0.03412594646215439
0,0.030138788744807243,0.03633137792348862,0.03972131386399269
0,0.039934441447257996,0.05368899554014206,0.08858079463243484
0,0.037300340831279755,0.04736889526247978,0.07078341394662857
0,0.01650930754840374,0.020331891253590584,0.040532827377319336
0,0.03232637792825699,0.04082012176513672,0.05881892144680023
0,0.039251476526260376,0.05542140454053879,0.051906242966651917
0,0.01462602149695158,0.025936271995306015,0.08453430235385895
0,0.07545991241931915,0.10875784605741501,0.19574110209941864
0,0.057927295565605164,0.07809906452894211,0.06035356968641281
0,0.02648978680372238,0.03727690503001213,0.06417642533779144
0,0.05844559893012047,0.07725581526756287,0.07020717859268188
0,0.02518722228705883,0.03432571142911911,0.058451831340789795
0,0.04334823414683342,0.058205634355545044,0.05758031830191612
0,0.0436520092189312,0.0549626499414444,0.13057632744312286
0,0.03753490000963211,0.055700115859508514,0.08542337268590927
0,0.052895158529281616,0.06787694990634918,0.10941251367330551
0,0.029671039432287216,0.0402604416012764,0.05931190773844719
0,0.022486591711640358,0.03012941963970661,0.05800813436508179
0,0.040170542895793915,0.06282400339841843,0.08474984765052795
0,0.06177078187465668,0.08123604208230972,0.06874852627515793
0,0.017665166407823563,0.025396699085831642,0.03530432656407356
0,0.040031224489212036,0.058362409472465515,0.07296130061149597
0,0.021171435713768005,0.029713809490203857,0.05767665430903435
0,0.022141261026263237,0.030460553243756294,0.056528642773628235
0,0.036908913403749466,0.052669674158096313,0.07275722175836563
0,0.02030187100172043,0.027864055708050728,0.043289147317409515
0,0.016342028975486755,0.02265596203505993,0.04505453631281853
0,0.017549388110637665,0.024688025936484337,0.03188757970929146
0,0.05078516900539398,0.06688763201236725,0.07840864360332489
0,0.009367240592837334,0.012682652100920677,0.01875811256468296
0,0.07430382072925568,0.11299888044595718,0.0890321433544159
0,0.01710549369454384,0.024015583097934723,0.04483276605606079
0,0.012048214673995972,0.018499113619327545,0.04619399085640907
0,0.009286833927035332,0.01341065764427185,0.02667892910540104
0,0.012179940938949585,0.018722716718912125,0.04679271578788757
0,0.013199061155319214,0.021692849695682526,0.03828603774309158
0,0.0183112695813179,0.03739498183131218,0.12251130491495132
0,0.01180354692041874,0.017633669078350067,0.039161138236522675
0,0.026611793786287308,0.03875785320997238,0.04654057323932648
0,0.007379327435046434,0.012075692415237427,0.047237787395715714
0,0.06329727172851562,0.07921793311834335,0.04388950392603874
0,0.028607187792658806,0.03900613635778427,0.05396677553653717
0,0.026964567601680756,0.03453119844198227,0.04128535836935043
0,0.039491891860961914,0.05289166048169136,0.08018386363983154
0,0.03632266819477081,0.05259343981742859,0.08574516326189041
0,0.0610046461224556,0.07970975339412689,0.09355226159095764
0,0.0359928123652935,0.052991341799497604,0.08534080535173416
0,0.0272737555205822,0.041062645614147186,0.08005273342132568
0,0.020434480160474777,0.028973883017897606,0.04725594446063042
0,0.04031803458929062,0.05522476136684418,0.05107351765036583
0,0.022460326552391052,0.03035762533545494,0.029128750786185265
0,0.026990670710802078,0.044932931661605835,0.09057451784610748
0,0.05203355476260185,0.07992091774940491,0.08796563744544983
0,0.019477955996990204,0.030086716637015343,0.08292440325021744
0,0.025850186124444008,0.03661249577999115,0.026358461007475853
0,0.023466136306524277,0.03612767904996872,0.07696010172367096
0,0.022340886294841766,0.03272048011422157,0.06602901220321655
0,0.020937077701091766,0.031240958720445633,0.03667877987027168
0,0.05593286082148552,0.0769018828868866,0.11073314398527145
0,0.04073847457766533,0.05269602686166763,0.08070618659257889
0,0.017145920544862747,0.02481982484459877,0.060265544801950455
0,0.01338933128863573,0.02085678093135357,0.04482358694076538
0,0.022922784090042114,0.03617383539676666,0.07667221128940582
1,0.1787654459476471,0.27183568477630615,0.1378278285264969
1,0.21299408376216888,0.32987627387046814,0.20849080383777618
1,0.2759195864200592,0.47386258840560913,0.16381551325321198
1,0.06285791099071503,0.10057564824819565,0.14474883675575256
1,0.05104971304535866,0.07579335570335388,0.06906718015670776
1,0.06495633721351624,0.10672250390052795,0.05611095204949379
1,0.12451838701963425,0.19090160727500916,0.13068410754203796
1,0.13075657188892365,0.16851842403411865,0.11278565973043442
1,0.07768659293651581,0.11409445852041245,0.09783865511417389
1,0.03102218732237816,0.049750007688999176,0.07842807471752167
1,0.07898029685020447,0.11449594795703888,0.09725070744752884
1,0.025768429040908813,0.03960689157247543,0.05124992877244949
1,0.08594241738319397,0.11463339626789093,0.11878328770399094
1,0.023222671821713448,0.03956974297761917,0.06119018420577049
1,0.04279904067516327,0.07321961969137192,0.08806080371141434
1,0.06274870038032532,0.10201224684715271,0.08865049481391907
1,0.07403603196144104,0.10059245675802231,0.09083439409732819
1,0.07903465628623962,0.10417796671390533,0.09270475804805756
1,0.031330306082963943,0.05280160531401634,0.10624369978904724
1,0.05736348778009415,0.08688539266586304,0.15103110671043396
1,0.08206471055746078,0.1233939379453659,0.17229829728603363
1,0.12088437378406525,0.206589013338089,0.19904719293117523
1,0.05884093791246414,0.11669550091028214,0.08889506757259369
1,0.06378552317619324,0.10189923644065857,0.07989172637462616
1,0.08246930688619614,0.11500350385904312,0.13625915348529816
1,0.045737553387880325,0.08449622988700867,0.06342994421720505
1,0.08227193355560303,0.12543663382530212,0.12551820278167725
1,0.036070339381694794,0.061175137758255005,0.08064157515764236
1,0.05106817185878754,0.07966017723083496,0.07601495832204819
1,0.04581126198172569,0.08610085397958755,0.12472900748252869
1,0.04559066891670227,0.08029504120349884,0.0801694467663765
1,0.05761164426803589,0.08063601702451706,0.05955151841044426
1,0.06021399796009064,0.09801043570041656,0.0955890417098999
1,0.04618385434150696,0.07780740410089493,0.08936433494091034
1,0.047953035682439804,0.08833320438861847,0.06368037313222885
1,0.04775669425725937,0.07492662221193314,0.10897602885961533
1,0.04538906365633011,0.07397909462451935,0.12306875735521317
1,0.1382323056459427,0.20022134482860565,0.17121130228042603
1,0.05046457797288895,0.07862159609794617,0.10153737664222717
1,0.13896358013153076,0.1855432242155075,0.14721843600273132
1,0.04637480527162552,0.06865245848894119,0.05805055797100067
1,0.10945425927639008,0.1661660373210907,0.100042924284935
1,0.08745726943016052,0.15531721711158752,0.09747781604528427
1,0.04729009419679642,0.08670281618833542,0.09493904560804367
1,0.035938896238803864,0.05014507472515106,0.08431612700223923
1,0.06681838631629944,0.10452590137720108,0.13596411049365997
1,0.03400837630033493,0.05680807679891586,0.1119111031293869
1,0.13522043824195862,0.19694983959197998,0.17595992982387543
1,0.04336874559521675,0.0697251707315445,0.09178881347179413
1,0.08173860609531403,0.11846337467432022,0.07434556633234024
1,0.09499973058700562,0.1338103711605072,0.09877977520227432
1,0.019351724535226822,0.030582556501030922,0.05163111910223961
1,0.06560500711202621,0.10726664215326309,0.09411907196044922
1,0.0500115305185318,0.07064290344715118,0.09870246052742004
1,0.1095874086022377,0.1448124349117279,0.12917810678482056
1,0.037058115005493164,0.05591270700097084,0.06910454481840134
1,0.056399155408144,0.08659301698207855,0.07050848007202148
1,0.0583392009139061,0.08354423940181732,0.11034663766622543
1,0.04777305945754051,0.0759621411561966,0.10012078285217285
1,0.04986218363046646,0.06906916946172714,0.09399240463972092
1,0.09961383044719696,0.15389859676361084,0.09392479062080383
1,0.08802469074726105,0.1234365776181221,0.12399642914533615
1,0.056847043335437775,0.0873434767127037,0.06836631894111633
1,0.03916468843817711,0.0682472363114357,0.07221628725528717
1,0.06265507638454437,0.10497114807367325,0.10330682247877121
1,0.050419047474861145,0.0785752534866333,0.10156652331352234
1,0.05874710530042648,0.08712276816368103,0.06345106661319733
1,0.06874580681324005,0.11428511142730713,0.08622463047504425
1,0.1802373081445694,0.27222537994384766,0.1255771964788437
1,0.1272234171628952,0.16723382472991943,0.14011310040950775
1,0.10574314743280411,0.16032342612743378,0.12830941379070282
1,0.2692006826400757,0.3255489468574524,0.08108426630496979
1,0.029585067182779312,0.04872799292206764,0.05930470675230026
1,0.029206860810518265,0.04578331857919693,0.053351208567619324
1,0.026333697140216827,0.045826200395822525,0.07025022059679031
1,0.033528126776218414,0.06162670999765396,0.0639137253165245
1,0.12929031252861023,0.2008270025253296,0.21606069803237915
1,0.04427361488342285,0.07656580209732056,0.04461093619465828
1,0.09754044562578201,0.14371146261692047,0.15921233594417572
1,0.06512372940778732,0.08408649265766144,0.08859140425920486
1,0.03695366904139519,0.05186321958899498,0.07176432758569717
1,0.03516155853867531,0.06500905752182007,0.08806446194648743
1,0.043767597526311874,0.07025891542434692,0.0688820630311966
1,0.09570592641830444,0.11896832287311554,0.12812471389770508
1,0.11812326312065125,0.17030642926692963,0.14300592243671417
1,0.22869394719600677,0.3016898036003113,0.16746045649051666
1,0.10656220465898514,0.15214110910892487,0.2066817432641983
1,0.24538405239582062,0.3132656216621399,0.15197929739952087
1,0.18449032306671143,0.2422330230474472,0.16472533345222473
1,0.13178855180740356,0.17909356951713562,0.18337427079677582
1,0.06340618431568146,0.10229727625846863,0.12098012864589691
1,0.08984482288360596,0.13955967128276825,0.12129057943820953
1,0.051328953355550766,0.0745701864361763,0.1602017730474472
1,0.0921599417924881,0.14013439416885376,0.1372470110654831
1,0.08430014550685883,0.1357649564743042,0.13357995450496674
1,0.1391303837299347,0.20174425840377808,0.14329665899276733
1,0.03931187093257904,0.06544260680675507,0.14391805231571198
1,0.06743499636650085,0.10696160793304443,0.08472061902284622
1,0.07996169477701187,0.11108720302581787,0.10164354741573334
1,0.04920739680528641,0.07198047637939453,0.0894259363412857
1,0.06513766199350357,0.11945018172264099,0.12582102417945862
1,0.10939426720142365,0.1526244878768921,0.112845778465271
1,0.07114042341709137,0.11992470920085907,0.10112382471561432
1,0.08526632189750671,0.1321946382522583,0.1057472676038742
1,0.10347653925418854,0.12814435362815857,0.12524257600307465
1,0.15222761034965515,0.18946117162704468,0.1373032033443451
1,0.05446235090494156,0.09904654324054718,0.10170011222362518
1,0.07844860851764679,0.11426413059234619,0.10265639424324036
1,0.2719423770904541,0.42726999521255493,0.24165749549865723
1,0.03260895237326622,0.05304159224033356,0.09184003621339798
1,0.07600688189268112,0.10971159487962723,0.11739472299814224
1,0.026009101420640945,0.04334075003862381,0.05724015086889267
1,0.09636402875185013,0.135844886302948,0.11383197456598282
1,0.17067420482635498,0.2341262400150299,0.15675337612628937
1,0.0545089989900589,0.10132775455713272,0.10594640672206879
1,0.025867290794849396,0.04538688808679581,0.056254465132951736
1,0.05604322999715805,0.08664491027593613,0.10867101699113846
1,0.054439183324575424,0.07557036727666855,0.06717699766159058
1,0.06976351141929626,0.09463745355606079,0.0856914147734642
1,0.08645372092723846,0.11369150876998901,0.10739337652921677
1,0.033094413578510284,0.059254106134176254,0.08598421514034271
1,0.022156618535518646,0.03800433129072189,0.05744671821594238
1,0.04378471523523331,0.07084992527961731,0.10631527006626129
1,0.07179814577102661,0.10656185448169708,0.10685912519693375
1,0.12844538688659668,0.21615144610404968,0.18762174248695374
1,0.035086702555418015,0.050526656210422516,0.08751451969146729
1,0.08780822157859802,0.14862535893917084,0.1158633753657341
1,0.05115994065999985,0.1067984327673912,0.11406569927930832
1,0.07489067316055298,0.10088862478733063,0.10478349775075912
1,0.0636642575263977,0.0996546745300293,0.1095256507396698
1,0.061453960835933685,0.08860453218221664,0.061340007930994034
1,0.060548774898052216,0.08968488872051239,0.07113876193761826
1,0.0710781067609787,0.11257839947938919,0.13702207803726196
1,0.04048171639442444,0.0679413378238678,0.09457305073738098
1,0.04653135687112808,0.06945005059242249,0.09305485337972641
1,0.04105041176080704,0.07702761888504028,0.10666404664516449
1,0.07031823694705963,0.11034411936998367,0.1655389815568924
1,0.054066188633441925,0.08631535619497299,0.13810855150222778
1,0.07657372206449509,0.10802548378705978,0.08599752187728882
1,0.05973612144589424,0.10160419344902039,0.1334492564201355
1,0.05152991786599159,0.08254597336053848,0.11476399749517441
1,0.04882600158452988,0.09373849630355835,0.11484048515558243
1,0.04671225696802139,0.06667941808700562,0.09660017490386963
1,0.11439131200313568,0.17025983333587646,0.11296762526035309
1,0.043726347386837006,0.06422466784715652,0.07708711922168732
1,0.14494970440864563,0.20044204592704773,0.18248748779296875
1,0.14671668410301208,0.19202053546905518,0.09948131442070007
1,0.0323353111743927,0.05631951987743378,0.11741815507411957
1,0.04499220848083496,0.06921438872814178,0.07788891345262527
1,0.0948619395494461,0.13674964010715485,0.1008758544921875
1,0.06206125020980835,0.09315456449985504,0.11203313618898392
1,0.0852995216846466,0.1502237170934677,0.10544232279062271
1,0.04353977367281914,0.07770515978336334,0.09175437688827515
1,0.03194813430309296,0.04600268602371216,0.07160099595785141
1,0.07964028418064117,0.11278772354125977,0.11132499575614929
1,0.035227350890636444,0.05953655391931534,0.11447589844465256
1,0.018844954669475555,0.031879205256700516,0.043748196214437485
1,0.04127594083547592,0.06356711685657501,0.06178873032331467
1,0.032201722264289856,0.05352495238184929,0.09586580097675323
1,0.08181256055831909,0.11787712574005127,0.12693308293819427
1,0.02222851663827896,0.03665376082062721,0.06147858500480652
1,0.05627753958106041,0.07908852398395538,0.10643447935581207
1,0.029364582151174545,0.04862472414970398,0.05814648047089577
1,0.1266539990901947,0.169396311044693,0.13050496578216553
1,0.04332650452852249,0.05974318087100983,0.07416341453790665
1,0.0509057492017746,0.08278991281986237,0.07282686233520508
1,0.06547084450721741,0.09629020094871521,0.10614024847745895
1,0.03808663785457611,0.06524734944105148,0.08458743989467621
1,0.056377261877059937,0.08261649310588837,0.10647707432508469
1,0.10567556321620941,0.15998342633247375,0.13237012922763824
1,0.0833602175116539,0.12114407122135162,0.07274661213159561
1,0.09737826883792877,0.13331711292266846,0.1265396773815155
1,0.051249176263809204,0.08282329142093658,0.07046924531459808
1,0.039716411381959915,0.07436783611774445,0.07819932699203491
1,0.0429091602563858,0.060799457132816315,0.08548250794410706
1,0.05503830313682556,0.08500261604785919,0.08686063438653946
1,0.07847483456134796,0.13927190005779266,0.08618385344743729
1,0.15181885659694672,0.23745346069335938,0.13237519562244415
1,0.09920108318328857,0.15579695999622345,0.14989469945430756
1,0.2706146240234375,0.3288980722427368,0.06307563930749893
1,0.09302590787410736,0.13797660171985626,0.08759202808141708
